id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rsc/vezimo_leidimai,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VezimoLeidimas,,,,,,2,,,Vežimo leidimai,
,,,,,leidimo_nr,string,,,,4,open,,Vežimo leidimo numeris,
,,,,,isduota,date,D,,,4,open,,Vežimo leidimo išdavimo data,
,,,,,galioja_iki,date,D,,,4,open,,Vežimo leidimo galiojimo data,
,,,,,galiojimas,string,,,,2,open,,Vežimo leidimų galiojimo statusas,
,,,,,,enum,,,"""galioja""",,,,Leidimas galioja,
,,,,,,,,,"""negalioja""",,,,Leidimas negalioja,
,,,,,turetojo_kodas,string,,,,4,open,,Radioaktyviųjų medžiagų turėtojo juridinio asmens kodas,
,,,,,turetojo_pav,string,,,,4,open,,Radioaktyviųjų medžiagų turėtojo pavadinimas,
,,,,,turetojo_koord,"geometry(point, 3346)",,,,4,open,,,
,,,,,vezejo_kodas,string,,,,4,open,,Radioaktyviųjų medžiagų vežėjo juridinio asmens kodas,
,,,,,vezejo_pav,string,,,,4,open,,Radioaktyviųjų medžiagų vežėjo pavadinimas,
,,,,,vezejo_koord,"geometry(point, 3346)",,,,4,open,,,
,,,,,gavejo_kodas,string,,,,4,open,,Radioaktyviųjų medžiagų gavėjo juridinio asmens kodas,
,,,,,gavejo_pav,string,,,,4,open,,Radioaktyviųjų medžiagų gavėjo pavadinimas,
,,,,,gavejo_koord,"geometry(point, 3346)",,,,4,open,,,
,,,,,krovinio_rus_id,string,,,,2,open,,Krovinio rūšies identifikatorius,
,,,,,,enum,,,"""1""",,,,Radioaktyviosios medžiagos,
,,,,,,,,,"""2""",,,,Radioaktyviosios atliekos,
,,,,,leid_tipo_id,string,,,,2,open,,Vežimo leidimo tipo identifikatorius,
,,,,,,enum,,,"""1""",,,,Lietuvoje,
,,,,,,,,,"""2""",,,,Tarp ES narių,
,,,,,,,,,"""3""",,,,Tarp ne ES narių,
,,,,,leid_rus_id,string,,,,2,open,,Leidimo rūšies identifikatorius,
,,,,,,enum,,,"""1""",,,,Vienkartinis,
,,,,,,,,,"""2""",,,,Daugkartinis,
