id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rsc/vezimo_leidimai,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,Leidimas,,,,,,2,,,Vežimo leidimai,
,,,,,leid_nr,string,,,,4,open,,Vežimo leidimo numeris,
,,,,,isduota,date,D,,,4,open,,Vežimo leidimo išdavimo data,
,,,,,galioja_iki,date,D,,,4,open,,Vežimo leidimo galiojimo data,
,,,,,galiojimas,string,,,,4,open,,Vežimo leidimų galiojimo statusas,
,,,,,,enum,,,"""galioja""",,,,Leidimas galioja,
,,,,,,,,,"""negalioja""",,,,Leidimas negalioja,
,,,,,turetojo_kodas,string,,,,1,open,,Radioaktyviųjų medžiagų turėtojo juridinio asmens kodas,
,,,,,turetojas,string,,,,1,open,,Radioaktyviųjų medžiagų turėtojo pavadinimas,
,,,,,turetojo_koord,"geometry(point, 4326)",,,,3,open,,Juridinio asmens koordinatės,
,,,,,vezejo_kodas,string,,,,1,open,,Radioaktyviųjų medžiagų vežėjo juridinio asmens kodas,
,,,,,vezejas,string,,,,1,open,,Radioaktyviųjų medžiagų vežėjo pavadinimas,
,,,,,gavejo_kodas,string,,,,1,open,,Radioaktyviųjų medžiagų gavėjo juridinio asmens kodas,
,,,,,gavejas,string,,,,1,open,,Radioaktyviųjų medžiagų gavėjo pavadinimas,
,,,,,gavejo_koord,"geometry(point, 3346)",,,,3,open,,Juridinio asmens koordinatės,
,,,,,krovinio_rus_id,string,,,,4,open,,Krovinio rūšies identifikatorius,
,,,,,,enum,,,"""1""",,,,Radioaktyviosios medžiagos,
,,,,,,,,,"""2""",,,,Radioaktyviosios atliekos,
,,,,,leid_tipo_id,string,,,,4,open,,Vežimo leidimo tipo identifikatorius,
,,,,,,enum,,,"""1""",,,,Lietuvoje,
,,,,,,,,,"""2""",,,,Tarp ES narių,
,,,,,,,,,"""3""",,,,Tarp ne ES narių,
,,,,,leid_rus_id,string,,,,4,open,,Leidimo rūšies identifikatorius,
,,,,,,enum,,,"""1""",,,,Vienkartinis,
,,,,,,,,,"""2""",,,,Daugkartinis,
