id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/lgt/leidimai_tirti_zemes_gelmes_duomenys,,,,,,,,,,,,Leidimai tirti žemės gelmes duomenys,
,,,,,,,,,,,,,,
,,,,LeidimasTirtiZemesGelmes,,,,,,4,open,,Leidimai tirti žemės gelmes duomenys,
,,,,,id,integer,,,,4,open,,Įrašo numeris,
,,,,,nr,integer,,,,4,open,,Leidimo numeris,
,,,,,data_nuo,date,D,,,4,open,,Leidimo išdavimo data,
,,,,,data_iki,date,D,,,4,open,,Leidimas galioja iki,
,,,,,ja_kodas,integer,,,,2,open,,Juridinio asmens kodas arba fizinio asmens vardas pavardė,
,,,,,ja_asmuo,string,,,,2,open,,Juridinio asmens pavadinimas,
,,,,,veiklos,string,,,,2,open,,Leidžiamos veiklos,
